1138	2011-11-04T08:30:00	Bin Adalar Cenneti: Tidung Island	https://yoldaolmak.com/tidung-island.html
2117	2011-10-31T13:50:58	Borneo Turu Gezi Rotam	https://yoldaolmak.com/borneo-turu.html
1932	2011-10-22T23:35:10	Borneo Yaban Hayatı Koruma Alanı: Kinabatangan Wildlife Sanctuary	https://yoldaolmak.com/kinabatangan-wildlife-sanctuary.html
1908	2011-10-19T08:45:00	Borneo Orangutan Rehabilitasyon Merkezi: Sepilok Orangutan Sanctuary	https://yoldaolmak.com/sepilok-orangutan-sanctuary-borneo.html
1898	2011-10-19T08:11:00	Sandakan Gezilecek Yerler, Borneo	https://yoldaolmak.com/sandakan-borneo.html
1874	2011-10-18T23:59:35	Tabin Doğal Hayatı Koruma Alanı: Tabin Wildlife, Sandakan	https://yoldaolmak.com/tabin-wildlife-borneo.html
1806	2011-10-16T07:52:06	Malezya–Singapur Turu Gezi Rotam	https://yoldaolmak.com/malezya-singapur-turu.html
1783	2011-10-15T21:31:12	Borneo&#8217;nun Dalış Noktası: Si Amil Adası, Sabah	https://yoldaolmak.com/siamil-adasi.html
1737	2011-10-13T16:02:40	Dalış Cenneti: Mabul Adası, Borneo	https://yoldaolmak.com/mabul-adasi.html
1726	2011-10-12T22:48:36	Balıkçı Kasabası Semporna, Borneo	https://yoldaolmak.com/semporna-borneo.html
1698	2011-10-06T23:35:50	Cennet Adalar: Tunku Abdul Rahman Marine Park, Borneo	https://yoldaolmak.com/tunku-abdul-rahman-marine-park.html
1684	2011-10-03T22:49:23	Şanslı Başkent: Kota Kinabalu, Borneo	https://yoldaolmak.com/kota-kinabalu.html
1653	2011-10-01T23:44:04	The Baram Regatta: 100 Yıllık Kano Yarışları, Borneo	https://yoldaolmak.com/marudi-baram-regatta.html
1635	2011-09-28T22:51:06	Zirvedeki İlginç Kayalar: The Pinnacles, Borneo	https://yoldaolmak.com/the-pinnacles-borneo.html
1613	2011-09-27T23:52:07	Mulu Ulusal Parkı: Panan Köyü, Winds ve Clear Water Mağaraları	https://yoldaolmak.com/panan-koyu-winds-ve-clear-water-magaralari.html
216387	2011-09-21T21:11:00	Borneo&#8217;nun Petrol Kraliçesi: Miri, Sarawak	https://yoldaolmak.com/miri-borneo.html
1435	2011-09-18T20:29:32	Singapore! Singapore!	https://yoldaolmak.com/singapore-singapore.html
1211	2011-09-06T12:22:20	Pasifik Ateş Çemberi	https://yoldaolmak.com/pasifik-ates-cemberi.html
1203	2011-09-05T23:04:31	Kauçuk Nedir?	https://yoldaolmak.com/kaucuk-nedir.html
1112	2011-09-02T15:06:44	Java Adası Turu Gezi Rotam, Endonezya	https://yoldaolmak.com/cava-adasi-turu.html
1020	2011-08-14T23:33:03	Madura Adasında Karakola Götürülmek, Jawa	https://yoldaolmak.com/madura-adasi-jawa.html
994	2011-08-10T20:47:55	Bali Turu Gezi Rotam	https://yoldaolmak.com/bali-turu.html
944	2011-08-03T23:34:26	365 Gündür Yolda Olmak: Birinci Yıldönümü	https://yoldaolmak.com/365-gundur-yolda-olmak-1-yildonumu.html
833	2011-07-25T23:13:34	Amed&#8217;de Balığa Gitmek, Bali	https://yoldaolmak.com/amedde-baliga-gitmek.html
823	2011-07-24T23:40:18	Batık Gemiye Dalış: Tulamben, Bali	https://yoldaolmak.com/tulamben-bali.html
808	2011-07-23T23:12:48	Bali Dalış Kursu: Amed, Bali	https://yoldaolmak.com/amed-dalis-kursu.html
799	2011-07-22T20:42:06	Sakin Balıkçı Kasabası Amed, Bali	https://yoldaolmak.com/amed-kasabasi-bali.html
9917	2011-07-19T23:40:34	Renkler ve Kokular Arasında: Odalan Ayini, Bali	https://yoldaolmak.com/odalan-ceremonies-bali.html
710	2011-07-13T21:00:03	Avustralya Gezi Turu Rotam	https://yoldaolmak.com/avustralya-rotam.html
696	2011-07-12T22:22:41	Casuarina Coastal Park&#8217;ta Bisiklet Turu	https://yoldaolmak.com/casuarina-coastal-parkta-bisiklet-turu.html
676	2011-07-11T19:41:05	Kate ve Michael: Help Exchange	https://yoldaolmak.com/kate-ve-michael-help-exchange.html
650	2011-07-08T23:17:59	Darwin&#8217;de Help Exchange Evinde	https://yoldaolmak.com/darwinde-help-exchange-evinde.html
646	2011-07-04T21:09:29	Darwin’de Günbatımı	https://yoldaolmak.com/darwinde-gunbatimi-2.html
630	2011-07-01T22:11:59	Mindil Beach Markets Fireworks: Territory Day	https://yoldaolmak.com/mindil-beach-markets-fireworks-territory-day.html
621	2011-07-01T21:17:14	Mindil Beach Sunset Market	https://yoldaolmak.com/mindil-beach-sunset-market.html
569	2011-06-26T22:17:14	40 Bin Yıllık Aborjin Yurdu: Kakadu National Park	https://yoldaolmak.com/40-bin-yillik-aborjin-yurdu-kakadu-national-park.html
563	2011-06-25T21:36:59	Mataranka Hot Springs	https://yoldaolmak.com/mataranka-hot-springs.html
551	2011-06-24T22:32:03	İlginç Kayalıklar: Devils Marbles	https://yoldaolmak.com/ilginc-kayaliklar-devils-marbles.html
541	2011-06-23T23:20:11	Çölde Yolda Kalmak!	https://yoldaolmak.com/colde-yolda-kalmak.html
9459	2011-06-22T22:22:11	Uluru-Kata Tjuta National Park: Kata Tjuta III	https://yoldaolmak.com/uluru-kata-tjuta-national-park-kata-tjuta-the-olgas.html
525	2011-06-22T20:40:21	UNESCO Dünya Mirası: Ayers Rock, Uluru II	https://yoldaolmak.com/unesco-dunya-mirasi-ayers-rock-uluru.html
502	2011-06-21T22:10:49	600 Milyon Yıllık Kutsal Kaya: Uluru I	https://yoldaolmak.com/600-milyon-yillik-kutsal-kaya-uluru.html
447	2011-06-18T22:27:25	Avustralya&#8217;nın Göbeğinde: Alice Springs	https://yoldaolmak.com/avustralyanin-gobeginde-alice-springs.html
422	2011-06-17T21:59:24	Yer Altı Kiliseleri ve Dünyanın En Uzun Çiti	https://yoldaolmak.com/yer-alti-kiliseleri-ve-crocodile-harry.html
9395	2011-06-17T11:44:05	Dünyanın En İlginç İnsanlarından Biri: Crocodile Harry	https://yoldaolmak.com/crocodile-harry.html
388	2011-06-13T23:25:47	The City of Churches: Adelaide	https://yoldaolmak.com/adelaide.html
9267	2011-06-12T21:00:41	Tarihi Kasaba Port Fairy, Avustralya	https://yoldaolmak.com/tarihi-kasaba-port-fairy.html
4259	2011-04-14T21:06:13	Fiji&#8217;de Son Gün: Başkent Suva	https://yoldaolmak.com/fijide-son-gun-baskent-suvayi-kesfetmek.html
9204	2011-04-14T20:43:33	Fiji Gezi Turu Rotam	https://yoldaolmak.com/fiji-rotam.html
4255	2011-04-13T21:04:12	The Beach House, Coral Coast	https://yoldaolmak.com/the-beach-house-coral-cost.html
4253	2011-04-10T21:08:00	Viseisei&#8217;den Coral Cost&#8217;a: Nadi	https://yoldaolmak.com/viseiseiden-coral-costa-nadi.html
4237	2011-04-09T22:06:04	Fiji Adalarından Viseisei Köyüne Dönüş	https://yoldaolmak.com/fiji-adalarindan-viseisei-koyune-donus.html
305	2011-04-08T22:00:35	Fiji Adasında Nasıl Mülk Edinilir?	https://yoldaolmak.com/fiji-adasinda-mulk-edinmek.html
176	2011-04-07T21:45:01	Waya Lailai Adası: Naboro Köyü	https://yoldaolmak.com/waya-lailai-adasi-naboro-koyu.html
168	2011-04-06T11:00:58	Kuata Adasında Son Gün	https://yoldaolmak.com/kuata-adasinda-son-gun.html
161	2011-04-05T21:00:53	Waya Lailai Adası	https://yoldaolmak.com/waya-lailai-adasi.html
62	2011-03-30T13:00:57	Yolda Olmak: Yeni Zelanda’dan Fiji’ye, Hayat Yeniden Başlarken	https://yoldaolmak.com/yeni-zelandadan-ayrilis-fiji-yollarinda.html
